日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-02-01,00:00-00:10,1301.2493,1301.2493,833.3333333333333,0.0,0.0,45.88560000000001,0.3281,6000.0,6750.0
2025-02-01,00:10-00:20,787.5040833333333,787.5040833333333,372.09676666666684,0.0,2.8421709430404007e-13,0.0,0.3257,6750.0,7084.88709
2025-02-01,00:20-00:30,1290.1883333333335,1290.1883333333335,833.3333333333333,0.0,0.0,46.13833333333355,0.3041,7084.88709,7834.88709
2025-02-01,00:30-00:40,1337.7587833333332,1337.7587833333332,833.3333333333333,0.0,0.0,74.13065,0.3126,7834.88709,8584.88709
2025-02-01,00:40-00:50,1353.1377166666666,1353.1377166666666,833.3333333333333,0.0,0.0,95.39380000000006,0.3286,8584.88709,9334.88709
2025-02-01,00:50-01:00,506.2716666666666,506.2716666666666,100.22000000000035,0.0,4.547473508864641e-13,0.0,0.3438,9334.88709,9425.08509
2025-02-01,01:00-01:10,513.1050833333334,513.1050833333334,76.35489999999966,0.0,0.0,3.979039320256561e-13,0.3704,9425.08509,9493.8045
2025-02-01,01:10-01:20,498.13478333333336,498.13478333333336,46.337100000000646,0.0,5.684341886080801e-13,0.0,0.3746,9493.8045,9535.50789
2025-02-01,01:20-01:30,495.70166666666665,495.70166666666665,49.62166666666639,0.0,0.0,2.8421709430404007e-13,0.3606,9535.50789,9580.16739
2025-02-01,01:30-01:40,510.02421666666663,510.02421666666663,38.25788333333346,0.0,1.1368683772161603e-13,0.0,0.3582,9580.16739,9614.599485
2025-02-01,01:40-01:50,515.9729666666667,515.9729666666667,67.9469999999997,0.0,0.0,3.410605131648481e-13,0.3041,9614.599485,9675.751785
2025-02-01,01:50-02:00,1372.5,1372.5,833.3333333333333,0.0,0.0,141.76333333333338,0.2537,9675.751785,10425.751785
2025-02-01,02:00-02:10,1357.19845,1357.19845,415.8313499999996,0.0,0.0,507.2764666666672,0.3346,10425.751785,10800.0
2025-02-01,02:10-02:20,544.55315,544.55315,0.0,0.0,0.0,53.99223333333333,0.3971,10800.0,10800.0
2025-02-01,02:20-02:30,533.4533333333334,533.4533333333334,0.0,0.0,0.0,30.23333333333335,0.367,10800.0,10800.0
2025-02-01,02:30-02:40,510.5498,510.5498,0.0,0.0,0.0,36.476983333333294,0.3185,10800.0,10800.0
2025-02-01,02:40-02:50,526.0131,526.0131,0.0,0.0,0.0,64.62870000000004,0.3285,10800.0,10800.0
2025-02-01,02:50-03:00,537.5483333333333,537.5483333333333,0.0,0.0,0.0,60.60666666666663,0.3772,10800.0,10800.0
2025-02-01,03:00-03:10,546.9202333333333,546.9202333333333,0.0,0.0,0.0,63.52068333333324,0.3815,10800.0,10800.0
2025-02-01,03:10-03:20,538.6267166666667,538.6267166666667,0.0,0.0,0.0,52.02479999999997,0.3822,10800.0,10800.0
2025-02-01,03:20-03:30,529.6366666666667,529.6366666666667,0.0,0.0,0.0,30.7883333333333,0.3962,10800.0,10800.0
2025-02-01,03:30-03:40,525.0621,525.0621,0.0,0.0,0.0,6.752366666666603,0.3879,10800.0,10800.0
2025-02-01,03:40-03:50,536.8605166666666,536.8605166666666,0.0,0.0,0.0,27.727049999999963,0.3405,10800.0,10800.0
2025-02-01,03:50-04:00,550.9800000000001,550.9800000000001,0.0,0.0,0.0,67.36333333333351,0.3164,10800.0,10800.0
2025-02-01,04:00-04:10,548.2086499999999,548.2086499999999,0.0,0.0,0.0,57.021849999999915,0.3916,10800.0,10800.0
2025-02-01,04:10-04:20,548.7835833333334,548.7835833333334,0.0,0.0,0.0,44.138300000000015,0.4109,10800.0,10800.0
2025-02-01,04:20-04:30,572.0766666666667,572.0766666666667,0.0,0.0,0.0,66.49833333333339,0.361,10800.0,10800.0
2025-02-01,04:30-04:40,578.2019166666666,578.2019166666666,0.0,0.0,0.0,74.97094999999996,0.3799,10800.0,10800.0
2025-02-01,04:40-04:50,579.4868666666667,579.4868666666667,0.0,0.0,0.0,76.64011666666676,0.4094,10800.0,10800.0
