problem,seed,method,stress,n,cleared,time_s,avg_s,move_m,measures,switches,miss,fallbacks,dp_calls,dp_actions,dp_fallbacks,dp_expanded,dp_budget_hits,aux_calls,aux_positive,joint_steps,runtime_s,certificate
3,1710001,39,0,10,10,3007.388856,300.7388856,11336.94427847,115,109,2,0,95,15,3,21193,0,13,13,25,0.0875962,seven_point_per_channel
3,1710002,39,0,14,14,3097.777692,221.2698351429,11803.88845826,111,106,2,0,98,19,2,20877,0,16,16,28,0.082669,seven_point_per_channel
3,1710003,39,0,14,14,2978.744244,212.767446,11353.72122811,106,102,2,0,108,16,4,24282,0,22,22,27,0.0955415,seven_point_per_channel
3,1710004,39,0,13,13,2748.491486,211.422422,10037.45742823,113,108,1,0,131,15,4,27409,0,21,21,26,0.110334,seven_point_per_channel
3,1710005,39,0,14,14,2948.423447,210.6016747857,10972.11722917,114,105,3,0,112,22,1,23839,0,26,26,30,0.0896464,seven_point_per_channel
3,1710006,39,0,13,13,3426.203592,263.5541224615,13076.01795639,122,112,8,0,109,25,4,21627,0,18,17,36,0.0865976,seven_point_per_channel
3,1710007,39,0,14,14,2802.628998,200.1877855714,10368.1449839,110,103,2,0,114,16,4,25558,0,31,30,27,0.1019759,seven_point_per_channel
3,1710008,39,0,12,12,3433.077751,286.0898125833,13075.38875385,126,119,3,0,45,17,4,8851,0,14,13,28,0.0337986,seven_point_per_channel
3,1710009,39,0,10,10,2640.727944,264.0727944,9768.639715372,106,101,2,0,89,13,0,19000,0,19,19,20,0.0738396,seven_point_per_channel
3,1710010,39,0,12,12,3051.602737,254.3002280833,11383.01367415,119,114,2,0,81,15,2,16327,0,17,17,24,0.0622942,seven_point_per_channel
3,1710011,39,0,14,14,3159.90241,225.707315,11734.51205522,120,110,11,0,130,27,5,28211,0,22,22,39,0.11298,seven_point_per_channel
3,1710012,39,0,15,15,2939.92946,195.9952973333,11129.64729599,105,99,5,0,183,19,5,35434,0,32,31,31,0.145288,seven_point_per_channel
3,1710013,39,0,12,12,2866.99958,238.9166316667,10429.99791737,121,113,1,0,92,13,4,18898,0,21,21,24,0.0734111,seven_point_per_channel
3,1710014,39,0,15,15,3631.907924,242.1271949333,14269.53961283,117,109,3,0,98,19,6,21180,0,21,21,32,0.0812454,seven_point_per_channel
3,1710015,39,0,14,14,3662.038153,261.5741537857,14200.190768,122,115,9,0,141,26,5,27986,0,17,17,38,0.1076173,seven_point_per_channel
3,1710016,39,0,11,11,2770.443958,251.8585416364,9807.219798212,125,117,4,0,46,15,3,9666,0,16,16,25,0.0361608,seven_point_per_channel
3,1710017,39,0,16,16,3178.668587,198.6667866875,12688.34294182,92,83,6,0,208,23,4,46585,0,25,25,33,0.1779084,upper_bound_16
3,1710018,39,0,14,14,2734.132813,195.2952009286,10140.66406742,105,99,4,0,158,20,2,34319,0,28,27,29,0.1273145,seven_point_per_channel
3,1710019,39,0,10,10,2703.324794,270.3324794,9386.623970565,129,122,3,0,74,17,1,16432,0,17,17,25,0.0596664,seven_point_per_channel
3,1710020,39,0,10,10,2795.892392,279.5892392,9974.461962571,123,118,6,0,65,16,6,12895,0,12,12,29,0.0503659,seven_point_per_channel
3,1710021,39,0,13,13,2907.865418,223.6819552308,10524.32711216,123,114,3,1,56,19,2,10078,0,22,22,28,0.0413472,seven_point_per_channel
3,1710022,39,0,15,15,2985.49493,199.0329953333,11452.47464165,102,98,4,0,203,20,3,35439,0,35,30,30,0.1450546,seven_point_per_channel
3,1710023,39,0,13,13,2792.0456,214.7727384615,10390.22799404,106,98,7,0,180,21,3,34196,0,27,25,31,0.1367239,seven_point_per_channel
3,1710024,39,0,10,10,2825.186306,282.5186306,10315.93153205,118,113,3,0,66,16,1,11504,0,17,16,24,0.0472878,seven_point_per_channel
3,1710025,39,0,15,15,3194.762442,212.9841628,12113.81220555,116,108,3,0,157,20,5,30324,0,25,25,32,0.1203523,seven_point_per_channel
3,1710026,39,0,11,11,3258.888555,296.2625959091,12389.44276919,120,114,4,0,101,21,2,20456,0,14,13,30,0.0756953,seven_point_per_channel
3,1710027,39,0,10,10,3058.642301,305.8642301,11278.21150524,124,115,6,0,47,20,4,9693,0,9,7,31,0.0346658,seven_point_per_channel
3,1710028,39,0,10,10,2878.042754,287.8042754,10900.21377964,109,103,0,0,79,14,2,17552,0,10,10,23,0.066927,seven_point_per_channel
