日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-02-01,00:00-00:10,1240.6808293889012,1240.6808293889012,818.6504627222348,0.0,2.8421709430404007e-13,0.0,0.3281,6000.0,6736.785416450011
2025-02-01,00:10-00:20,712.5981714284511,712.5981714284511,297.19085476178407,0.0,0.0,3.410605131648481e-13,0.3257,6736.785416450011,7004.257185735617
2025-02-01,00:20-00:30,1241.5036625127045,1241.5036625127045,830.7869958460378,0.0,0.0,0.0,0.3041,7004.257185735617,7751.965481997051
2025-02-01,00:30-00:40,1281.2795882572814,1281.2795882572814,833.3333333333333,0.0,0.0,17.651454923948165,0.3126,7751.965481997051,8501.965481997051
2025-02-01,00:40-00:50,1262.3104548999331,1262.3104548999331,833.3333333333333,0.0,0.0,4.566538233266556,0.3286,8501.965481997051,9251.965481997051
2025-02-01,00:50-01:00,546.4201955228896,546.4201955228896,140.36852885622363,0.0,7.389644451905042e-13,0.0,0.3438,9251.965481997051,9378.297157967652
2025-02-01,01:00-01:10,551.0549853570673,551.0549853570673,114.30480202373373,0.0,0.0,2.2737367544323206e-13,0.3704,9378.297157967652,9481.171479789013
2025-02-01,01:10-01:20,536.1039471454641,536.1039471454641,81.93282851472961,0.0,0.0,2.3734352974011586,0.3746,9481.171479789013,9554.91102545227
2025-02-01,01:20-01:30,507.3425814075995,507.3425814075995,0.0,0.0,0.0,61.2625814075995,0.3606,9554.91102545227,9554.91102545227
2025-02-01,01:30-01:40,495.90732761324404,495.90732761324404,0.0,0.0,0.0,24.14099427991073,0.3582,9554.91102545227,9554.91102545227
2025-02-01,01:40-01:50,530.7721446252341,530.7721446252341,82.74617795856709,0.0,0.0,3.410605131648481e-13,0.3041,9554.91102545227,9629.38258561498
2025-02-01,01:50-02:00,1264.9828816919103,1264.9828816919103,555.5988070001068,0.0,0.0,311.9807413584701,0.2537,9629.38258561498,10129.421511915076
2025-02-01,02:00-02:10,1284.1095756499165,1284.1095756499165,745.0872089832491,0.0,0.0,104.93173333333408,0.3346,10129.421511915076,10800.0
2025-02-01,02:10-02:20,550.7336661940609,550.7336661940609,0.0,0.0,0.0,60.172749527394274,0.3971,10800.0,10800.0
2025-02-01,02:20-02:30,532.8028188129956,532.8028188129956,0.0,0.0,0.0,29.582818812995583,0.367,10800.0,10800.0
2025-02-01,02:30-02:40,506.20693242874347,506.20693242874347,0.0,0.0,0.0,32.13411576207676,0.3185,10800.0,10800.0
2025-02-01,02:40-02:50,504.44149624642193,504.44149624642193,0.0,0.0,0.0,43.05709624642196,0.3285,10800.0,10800.0
2025-02-01,02:50-03:00,516.703986921608,516.703986921608,0.0,0.0,0.0,39.76232025494136,0.3772,10800.0,10800.0
2025-02-01,03:00-03:10,517.2802580231213,517.2802580231213,0.0,0.0,0.0,33.88070802312126,0.3815,10800.0,10800.0
2025-02-01,03:10-03:20,503.79748253542454,503.79748253542454,0.0,0.0,0.0,17.195565868757853,0.3822,10800.0,10800.0
