日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-02-01,00:00-00:10,1241.4840363166954,1241.4840363166954,819.453669650029,0.0,2.8421709430404007e-13,0.0,0.4248,6000.0,6737.508302685026
2025-02-01,00:10-00:20,1243.5202865764284,1243.5202865764284,828.1129699097619,0.0,2.2737367544323206e-13,0.0,0.4245,6737.508302685026,7482.809975603812
2025-02-01,00:20-00:30,1241.702779914107,1241.702779914107,830.9861132474401,0.0,0.0,1.1368683772161603e-13,0.4269,7482.809975603812,8230.697477526508
2025-02-01,00:30-00:40,1008.2748672328511,1008.2748672328511,577.9800672328505,0.0,0.0,6.252776074688882e-13,0.4272,8230.697477526508,8750.879538036073
2025-02-01,00:40-00:50,1263.415630931267,1263.415630931267,833.3333333333333,0.0,0.0,5.671714264600496,0.4271,8750.879538036073,9500.879538036073
2025-02-01,00:50-01:00,545.4470939120531,545.4470939120531,139.3954272453872,0.0,7.389644451905042e-13,0.0,0.4285,9500.879538036073,9626.335422556922
2025-02-01,01:00-01:10,555.7111348401447,555.7111348401447,118.96095150681099,0.0,0.0,3.979039320256561e-13,0.4311,9626.335422556922,9733.400278913052
2025-02-01,01:10-01:20,535.467267049505,535.467267049505,83.66958371617228,0.0,5.115907697472721e-13,0.0,0.4302,9733.400278913052,9808.702904257607
2025-02-01,01:20-01:30,506.41088575849784,506.41088575849784,60.33088575849736,0.0,0.0,5.115907697472721e-13,0.4279,9808.702904257607,9863.000701440254
2025-02-01,01:30-01:40,532.3072537057459,532.3072537057459,60.540920372412884,0.0,2.8421709430404007e-13,0.0,0.4312,9863.000701440254,9917.487529775426
2025-02-01,01:40-01:50,530.7289030728302,530.7289030728302,82.70293640616323,0.0,0.0,3.410605131648481e-13,0.4333,9917.487529775426,9991.920172540973
2025-02-01,01:50-02:00,563.5649999999999,563.5649999999999,166.16166666666686,0.0,2.8421709430404007e-13,0.0,0.4311,9991.920172540973,10141.465672540973
2025-02-01,02:00-02:10,539.0223666666667,539.0223666666667,104.9317333333339,0.0,5.115907697472721e-13,0.0,0.4293,10141.465672540973,10235.904232540974
2025-02-01,02:10-02:20,554.6798394038883,554.6798394038883,64.11892273722212,0.0,4.547473508864641e-13,0.0,0.4324,10235.904232540974,10293.611263004474
2025-02-01,02:20-02:30,534.2912165179589,534.2912165179589,31.07121651795953,0.0,6.821210263296962e-13,0.0,0.4367,10293.611263004474,10321.575357870637
2025-02-01,02:30-02:40,518.4186436745455,518.4186436745455,44.345827007879656,0.0,9.094947017729282e-13,0.0,0.4348,10321.575357870637,10361.486602177729
2025-02-01,02:40-02:50,534.7090458607017,534.7090458607017,73.32464586070273,0.0,9.663381206337363e-13,0.0,0.4335,10361.486602177729,10427.478783452361
2025-02-01,02:50-03:00,566.7279166408879,566.7279166408879,32.18300220841128,0.0,0.0,57.603247765809954,0.4357,10427.478783452361,10456.443485439931
2025-02-01,03:00-03:10,541.7483956282585,541.7483956282585,0.0,0.0,0.0,58.348845628258516,0.4374,10456.443485439931,10456.443485439931
2025-02-01,03:10-03:20,534.8907051929922,534.8907051929922,0.0,0.0,0.0,48.288788526325504,0.4371,10456.443485439931,10456.443485439931
2025-02-01,03:20-03:30,538.9328154605198,538.9328154605198,0.0,0.0,0.0,40.08448212718645,0.4356,10456.443485439931,10456.443485439931
2025-02-01,03:30-03:40,528.1442667658416,528.1442667658416,0.0,0.0,0.0,9.834533432508238,0.4353,10456.443485439931,10456.443485439931
2025-02-01,03:40-03:50,559.5232166666666,559.5232166666666,0.0,0.0,0.0,50.389749999999935,0.436,10456.443485439931,10456.443485439931
2025-02-01,03:50-04:00,559.49197952123,559.49197952123,0.0,0.0,0.0,75.87531285456333,0.4378,10456.443485439931,10456.443485439931
2025-02-01,04:00-04:10,547.101618292081,547.101618292081,0.0,0.0,0.0,55.91481829208095,0.4401,10456.443485439931,10456.443485439931
2025-02-01,04:10-04:20,552.7048619252035,552.7048619252035,0.0,0.0,0.0,48.059578591870206,0.4389,10456.443485439931,10456.443485439931
2025-02-01,04:20-04:30,570.351900784514,570.351900784514,0.0,0.0,0.0,64.77356745118067,0.4364,10456.443485439931,10456.443485439931
2025-02-01,04:30-04:40,564.4272647109387,564.4272647109387,0.0,0.0,0.0,61.196298044272055,0.4393,10456.443485439931,10456.443485439931
2025-02-01,04:40-04:50,578.3287487013505,578.3287487013505,0.0,0.0,0.0,75.4819987013505,0.4422,10456.443485439931,10456.443485439931
2025-02-01,04:50-05:00,576.0658477361534,576.0658477361534,0.0,0.0,0.0,76.42418106948674,0.4395,10456.443485439931,10456.443485439931
2025-02-01,05:00-05:10,568.5119657110004,568.5119657110004,0.0,0.0,0.0,79.728382377667,0.4333,10456.443485439931,10456.443485439931
2025-02-01,05:10-05:20,564.981997673977,564.981997673977,0.0,0.0,0.0,66.46656434064363,0.4439,10456.443485439931,10456.443485439931
2025-02-01,05:20-05:30,573.8833333333333,573.8833333333333,0.0,0.0,0.0,44.65999999999997,0.4301,10456.443485439931,10456.443485439931
2025-02-01,05:30-05:40,1376.8978166666666,1376.8978166666666,381.72946062229835,0.0,0.0,447.7580393777016,0.3713,10456.443485439931,10800.0
2025-02-01,05:40-05:50,275.7009489760477,275.7009489760477,0.0,255.4802176906196,0.0,6.821210263296962e-13,0.5708,10800.0,10516.133091454867
2025-02-01,05:50-06:00,0.0,0.0,0.0,510.98333333333323,1.1368683772161603e-13,0.0,0.9099,10516.133091454867,9948.373832195608
2025-02-01,06:00-06:10,0.0,0.0,0.0,535.1871833333333,0.0,0.0,0.9368,9948.373832195608,9353.721406269682
2025-02-01,06:10-06:20,0.0,0.0,0.0,533.3553333333329,4.547473508864641e-13,0.0,0.8758,9353.721406269682,8761.104369232646
2025-02-01,06:20-06:30,0.0,0.0,0.0,504.5200000000006,0.0,6.252776074688882e-13,0.8759,8761.104369232646,8200.526591454867
2025-02-01,06:30-06:40,0.0,0.0,0.0,519.5536833333335,0.0,2.2737367544323206e-13,0.8601,8200.526591454867,7623.244721084497
2025-02-01,06:40-06:50,0.0,0.0,0.0,551.4800833333331,1.1368683772161603e-13,0.0,0.8442,7623.244721084497,7010.489072936349
2025-02-01,06:50-07:00,0.0,0.0,0.0,552.0416666666666,0.0,0.0,0.8334,7010.489072936349,6397.109443306719
2025-02-01,07:00-07:10,0.0,0.0,0.0,514.5580499999999,1.1368683772161603e-13,0.0,0.8092,6397.109443306719,5825.378276640053
2025-02-01,07:10-07:20,0.0,0.0,0.0,447.9085499999996,3.410605131648481e-13,0.0,0.7972,5825.378276640053,5327.7021099733865
2025-02-01,07:20-07:30,0.0,0.0,0.0,389.4241666666666,5.684341886080802e-14,0.0,0.7644,5327.7021099733865,4895.008591454868
2025-02-01,07:30-07:40,0.0,0.0,0.0,377.6537500000001,0.0,1.7053025658242404e-13,0.6899,4895.008591454868,4475.39331367709
2025-02-01,07:40-07:50,0.0,0.0,0.0,361.1613500000002,0.0,1.7053025658242404e-13,0.86,4475.39331367709,4074.102924788201
2025-02-01,07:50-08:00,0.0,0.0,0.0,299.9229166666667,0.0,0.0,1.1617,4074.102924788201,3740.855239603016
2025-02-01,08:00-08:10,0.0,0.0,0.0,202.2262333333336,0.0,1.9895196601282805e-13,1.1683,3740.855239603016,3516.159424788201
2025-02-01,08:10-08:20,0.0,0.0,0.0,129.79259999999996,2.842170943040401e-14,0.0,1.0956,3516.159424788201,3371.945424788201
2025-02-01,08:20-08:30,0.0,0.0,0.0,86.28458333333337,0.0,4.263256414560601e-14,1.0849,3371.945424788201,3276.0736655289415
