日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-02-01,00:00-00:10,1241.8427456321988,1241.8427456321988,819.8123789655326,0.0,5.115907697472721e-13,0.0,0.3281,6000.0,6737.831141068979
2025-02-01,00:10-00:20,704.5780234577807,704.5780234577807,289.17070679111424,0.0,2.8421709430404007e-13,0.0,0.3257,6737.831141068979,6998.084777180982
2025-02-01,00:20-00:30,1241.7516376673298,1241.7516376673298,831.0349710006631,0.0,-0.0,0.0,0.3041,6998.084777180982,7746.016251081579
2025-02-01,00:30-00:40,1281.9428485237313,1281.9428485237313,833.3333333333333,0.0,0.0,18.31471519039809,0.3126,7746.016251081579,8496.016251081579
2025-02-01,00:40-00:50,1263.845136572308,1263.845136572308,833.3333333333333,0.0,0.0,6.101219905641528,0.3286,8496.016251081579,9246.016251081579
2025-02-01,00:50-01:00,545.0645528586082,545.0645528586082,139.01288619194221,0.0,7.389644451905042e-13,0.0,0.3438,9246.016251081579,9371.127848654327
2025-02-01,01:00-01:10,555.2311814742139,555.2311814742139,118.48099814088022,0.0,0.0,3.979039320256561e-13,0.3704,9371.127848654327,9477.76074698112
2025-02-01,01:10-01:20,535.9796617085229,535.9796617085229,81.41999696563896,0.0,0.0,2.7619814095506854,0.3746,9477.76074698112,9551.038744250194
2025-02-01,01:20-01:30,506.04186272889183,506.04186272889183,0.0,0.0,0.0,59.961862728891845,0.3606,9551.038744250194,9551.038744250194
2025-02-01,01:30-01:40,498.30305433475866,498.30305433475866,0.0,0.0,0.0,26.53672100142535,0.3582,9551.038744250194,9551.038744250194
2025-02-01,01:40-01:50,530.5700969108275,530.5700969108275,82.54413024416054,0.0,0.0,2.8421709430404007e-13,0.3041,9551.038744250194,9625.328461469939
2025-02-01,01:50-02:00,1267.0662228563428,1267.0662228563428,833.3333333333333,0.0,0.0,36.329556189676225,0.2537,9625.328461469939,10375.328461469939
2025-02-01,02:00-02:10,1285.2263489959373,1285.2263489959373,471.8572650334014,0.0,0.0,379.2784506292026,0.3346,10375.328461469939,10800.0
2025-02-01,02:10-02:20,551.8067496666546,551.8067496666546,0.0,0.0,0.0,61.245832999987954,0.3971,10800.0,10800.0
2025-02-01,02:20-02:30,532.533229128856,532.533229128856,0.0,0.0,0.0,29.313229128855937,0.367,10800.0,10800.0
2025-02-01,02:30-02:40,500.190104087169,500.190104087169,0.0,0.0,0.0,26.117287420502294,0.3185,10800.0,10800.0
2025-02-01,02:40-02:50,508.75747999297016,508.75747999297016,0.0,0.0,0.0,47.37307999297019,0.3285,10800.0,10800.0
2025-02-01,02:50-03:00,519.1484560376477,519.1484560376477,0.0,0.0,0.0,42.206789370981085,0.3772,10800.0,10800.0
2025-02-01,03:00-03:10,519.1547596920548,519.1547596920548,0.0,0.0,0.0,35.755209692054734,0.3815,10800.0,10800.0
2025-02-01,03:10-03:20,503.93231516756094,503.93231516756094,0.0,0.0,0.0,17.330398500894262,0.3822,10800.0,10800.0
2025-02-01,03:20-03:30,499.50190027463157,499.50190027463157,0.0,0.0,0.0,0.6535669412982088,0.3962,10800.0,10800.0
2025-02-01,03:30-03:40,515.1601903460478,515.1601903460478,0.0,3.1495429872855314,1.1368683772161603e-13,0.0,0.3879,10800.0,10796.500507791905
2025-02-01,03:40-03:50,519.1522156717131,519.1522156717131,3.8883246756611496,0.0,0.0,6.130424329385278,0.3405,10796.500507791905,10800.0
2025-02-01,03:50-04:00,543.7112311611397,543.7112311611397,0.0,0.0,0.0,60.094564494473104,0.3164,10800.0,10800.0
2025-02-01,04:00-04:10,546.7794408927251,546.7794408927251,0.0,0.0,0.0,55.592640892725115,0.3916,10800.0,10800.0
2025-02-01,04:10-04:20,545.2177723629038,545.2177723629038,0.0,0.0,0.0,40.57248902957048,0.4109,10800.0,10800.0
2025-02-01,04:20-04:30,548.7114328453041,548.7114328453041,0.0,0.0,0.0,43.133099511970784,0.361,10800.0,10800.0
