日期,时间段,计划购电_kWh,最终合同购电_kWh,充电_kWh,放电_kWh,紧急购电_kWh,弃电_kWh,电价_元每kWh,时段初SOC_kWh,时段末SOC_kWh
2025-02-01,00:00-00:10,1241.9097272848817,1241.9097272848817,819.8793606182153,0.0,2.8421709430404007e-13,0.0,0.4248,6000.0,6737.891424556394
2025-02-01,00:10-00:20,1243.8608251313751,1243.8608251313751,828.4535084647086,0.0,2.2737367544323206e-13,0.0,0.4245,6737.891424556394,7483.4995821746315
2025-02-01,00:20-00:30,1241.8068737858212,1241.8068737858212,831.0902071191543,0.0,0.0,1.1368683772161603e-13,0.4269,7483.4995821746315,8231.48076858187
2025-02-01,00:30-00:40,1007.5639897849437,1007.5639897849437,577.2691897849431,0.0,0.0,6.252776074688882e-13,0.4272,8231.48076858187,8751.02303938832
2025-02-01,00:40-00:50,1264.000221352396,1264.000221352396,833.3333333333333,0.0,0.0,6.256304685729447,0.4271,8751.02303938832,9501.02303938832
2025-02-01,00:50-01:00,544.9322874459048,544.9322874459048,138.8806207792388,0.0,7.389644451905042e-13,0.0,0.4285,9501.02303938832,9626.015598089634
2025-02-01,01:00-01:10,554.9344320922764,554.9344320922764,118.18424875894279,0.0,0.0,3.410605131648481e-13,0.4311,9626.015598089634,9732.381421972683
2025-02-01,01:10-01:20,535.2022934826634,535.2022934826634,83.40461014933074,0.0,5.684341886080801e-13,0.0,0.4302,9732.381421972683,9807.44557110708
2025-02-01,01:20-01:30,505.9179354247062,505.9179354247062,59.83793542470569,0.0,0.0,5.115907697472721e-13,0.4279,9807.44557110708,9861.299712989316
2025-02-01,01:30-01:40,532.0884988803879,532.0884988803879,60.32216554705479,0.0,2.2737367544323206e-13,0.0,0.4312,9861.299712989316,9915.589661981665
2025-02-01,01:40-01:50,530.703501215263,530.703501215263,82.67753454859606,0.0,0.0,3.410605131648481e-13,0.4333,9915.589661981665,9989.999443075401
2025-02-01,01:50-02:00,563.5649999999999,563.5649999999999,166.16166666666686,0.0,2.8421709430404007e-13,0.0,0.4311,9989.999443075401,10139.544943075402
2025-02-01,02:00-02:10,538.9520296286008,538.9520296286008,104.86139629526708,0.0,0.0,4.547473508864641e-13,0.4293,10139.544943075402,10233.920199741142
2025-02-01,02:10-02:20,554.9007084137995,554.9007084137995,64.33979174713386,0.0,9.663381206337363e-13,0.0,0.4324,10233.920199741142,10291.826012313562
2025-02-01,02:20-02:30,534.1223444312287,534.1223444312287,30.902344431229317,0.0,6.252776074688882e-13,0.0,0.4367,10291.826012313562,10319.638122301669
2025-02-01,02:30-02:40,517.8839418350224,517.8839418350224,43.81112516835653,0.0,8.526512829121202e-13,0.0,0.4348,10319.638122301669,10359.06813495319
2025-02-01,02:40-02:50,534.3900119473652,534.3900119473652,73.00561194736575,0.0,5.115907697472721e-13,0.0,0.4335,10359.06813495319,10424.773185705819
2025-02-01,02:50-03:00,566.3122835070736,566.3122835070736,30.59207038032481,0.0,0.0,58.77854646008217,0.4357,10424.773185705819,10452.306049048111
2025-02-01,03:00-03:10,541.517579859746,541.517579859746,0.0,0.0,0.0,58.118029859745945,0.4374,10452.306049048111,10452.306049048111
2025-02-01,03:10-03:20,534.5612376575036,534.5612376575036,0.0,0.0,0.0,47.95932099083694,0.4371,10452.306049048111,10452.306049048111
2025-02-01,03:20-03:30,538.7504366413899,538.7504366413899,0.0,0.0,0.0,39.90210330805655,0.4356,10452.306049048111,10452.306049048111
2025-02-01,03:30-03:40,529.8240942946402,529.8240942946402,0.0,0.0,0.0,11.514360961306807,0.4353,10452.306049048111,10452.306049048111
2025-02-01,03:40-03:50,559.5232166666666,559.5232166666666,0.0,0.0,0.0,50.389749999999935,0.436,10452.306049048111,10452.306049048111
2025-02-01,03:50-04:00,560.6082415808279,560.6082415808279,0.0,0.0,0.0,76.99157491416128,0.4378,10452.306049048111,10452.306049048111
2025-02-01,04:00-04:10,546.8438621791745,546.8438621791745,0.0,0.0,0.0,55.65706217917449,0.4401,10452.306049048111,10452.306049048111
2025-02-01,04:10-04:20,552.561050030489,552.561050030489,0.0,0.0,0.0,47.915766697155675,0.4389,10452.306049048111,10452.306049048111
2025-02-01,04:20-04:30,572.2124551100417,572.2124551100417,0.0,0.0,0.0,66.63412177670835,0.4364,10452.306049048111,10452.306049048111
2025-02-01,04:30-04:40,564.7600023177788,564.7600023177788,0.0,0.0,0.0,61.52903565111211,0.4393,10452.306049048111,10452.306049048111
2025-02-01,04:40-04:50,578.3202010704288,578.3202010704288,0.0,0.0,0.0,75.47345107042878,0.4422,10452.306049048111,10452.306049048111
2025-02-01,04:50-05:00,575.9939111320691,575.9939111320691,0.0,0.0,0.0,76.35224446540246,0.4395,10452.306049048111,10452.306049048111
2025-02-01,05:00-05:10,568.2264468387075,568.2264468387075,0.0,0.0,0.0,79.44286350537413,0.4333,10452.306049048111,10452.306049048111
2025-02-01,05:10-05:20,565.3207395471406,565.3207395471406,0.0,0.0,0.0,66.80530621380723,0.4439,10452.306049048111,10452.306049048111
2025-02-01,05:20-05:30,573.8833333333333,573.8833333333333,0.0,0.0,0.0,44.65999999999997,0.4301,10452.306049048111,10452.306049048111
2025-02-01,05:30-05:40,1376.7780092905357,1376.7780092905357,386.32661216876534,0.0,0.0,443.0410804551037,0.3713,10452.306049048111,10800.0
2025-02-01,05:40-05:50,576.7833166666666,576.7833166666666,0.0,0.0,0.0,45.60214999999994,0.5708,10800.0,10800.0
2025-02-01,05:50-06:00,0.0,0.0,0.0,510.98333333333323,1.1368683772161603e-13,0.0,0.9099,10800.0,10232.24074074074
2025-02-01,06:00-06:10,0.0,0.0,0.0,535.1871833333333,-0.0,0.0,0.9368,10232.24074074074,9637.588314814815
2025-02-01,06:10-06:20,0.0,0.0,0.0,533.3553333333329,4.547473508864641e-13,0.0,0.8758,9637.588314814815,9044.971277777779
2025-02-01,06:20-06:30,0.0,0.0,0.0,504.5200000000006,0.0,6.252776074688882e-13,0.8759,9044.971277777779,8484.3935
2025-02-01,06:30-06:40,0.0,0.0,0.0,519.5536833333335,0.0,2.2737367544323206e-13,0.8601,8484.3935,7907.1116296296295
2025-02-01,06:40-06:50,0.0,0.0,0.0,551.4800833333331,1.1368683772161603e-13,0.0,0.8442,7907.1116296296295,7294.355981481482
2025-02-01,06:50-07:00,0.0,0.0,0.0,552.0416666666666,-0.0,0.0,0.8334,7294.355981481482,6680.976351851852
2025-02-01,07:00-07:10,0.0,0.0,0.0,514.5580499999999,1.1368683772161603e-13,0.0,0.8092,6680.976351851852,6109.245185185186
2025-02-01,07:10-07:20,0.0,0.0,0.0,447.9085499999996,3.410605131648481e-13,0.0,0.7972,6109.245185185186,5611.569018518519
2025-02-01,07:20-07:30,0.0,0.0,0.0,389.4241666666666,5.684341886080802e-14,0.0,0.7644,5611.569018518519,5178.875500000001
2025-02-01,07:30-07:40,0.0,0.0,0.0,377.6537500000001,0.0,1.7053025658242404e-13,0.6899,5178.875500000001,4759.260222222223
2025-02-01,07:40-07:50,0.0,0.0,0.0,361.1613499999998,2.2737367544323206e-13,0.0,0.86,4759.260222222223,4357.9698333333345
2025-02-01,07:50-08:00,0.0,0.0,0.0,299.9229166666667,-0.0,0.0,1.1617,4357.9698333333345,4024.7221481481492
2025-02-01,08:00-08:10,0.0,0.0,0.0,202.2262333333336,0.0,1.9895196601282805e-13,1.1683,4024.7221481481492,3800.026333333334
2025-02-01,08:10-08:20,0.0,0.0,0.0,129.79259999999996,2.842170943040401e-14,0.0,1.0956,3800.026333333334,3655.812333333334
2025-02-01,08:20-08:30,0.0,0.0,0.0,86.28458333333337,0.0,4.263256414560601e-14,1.0849,3655.812333333334,3559.940574074075
2025-02-01,08:30-08:40,0.0,0.0,0.0,35.96914999999999,0.0,1.4210854715202004e-14,1.061,3559.940574074075,3519.9748518518527
2025-02-01,08:40-08:50,0.0,0.0,0.0,62.453933333333225,7.815970093361102e-14,0.0,1.043,3519.9748518518527,3450.5815925925936
2025-02-01,08:50-09:00,0.0,0.0,0.0,115.1766666666666,1.2789769243681803e-13,0.0,1.036,3450.5815925925936,3322.6075185185196
2025-02-01,09:00-09:10,0.0,0.0,0.0,45.8241166666664,1.9184653865522705e-13,0.0,1.0147,3322.6075185185196,3271.6918333333347
2025-02-01,09:10-09:20,0.0,0.0,31.36050000000018,0.0,1.0302869668521453e-13,0.0,0.9922,3271.6918333333347,3299.916283333335
2025-02-01,09:20-09:30,0.0,0.0,61.70083333333322,0.0,0.0,9.947598300641403e-14,0.97,3299.916283333335,3355.4470333333347
2025-02-01,09:30-09:40,0.0,0.0,105.10811666666642,0.0,0.0,1.9895196601282805e-13,0.9422,3355.4470333333347,3450.0443383333345
2025-02-01,09:40-09:50,0.0,0.0,170.19725000000005,0.0,2.842170943040401e-14,0.0,0.9569,3450.0443383333345,3603.2218633333346
2025-02-01,09:50-10:00,0.0,0.0,215.43041666666642,0.0,0.0,2.5579538487363607e-13,0.9977,3603.2218633333346,3797.1092383333344
2025-02-01,10:00-10:10,0.0,0.0,200.41763333333316,0.0,0.0,1.7053025658242404e-13,0.9919,3797.1092383333344,3977.485108333334
2025-02-01,10:10-10:20,0.0,0.0,226.9201833333328,0.0,0.0,5.115907697472721e-13,0.9588,3977.485108333334,4181.713273333334
2025-02-01,10:20-10:30,0.0,0.0,292.22541666666683,0.0,1.7053025658242404e-13,0.0,0.9549,4181.713273333334,4444.716148333334
2025-02-01,10:30-10:40,0.0,0.0,301.08773333333374,0.0,3.979039320256561e-13,0.0,0.9839,4444.716148333334,4715.695108333334
2025-02-01,10:40-10:50,0.0,0.0,337.24025471504723,0.0,0.0,5.977145284952826,0.799,4715.695108333334,5019.211337576877
2025-02-01,10:50-11:00,0.0,0.0,277.3193769623453,0.0,0.0,130.0306230376546,0.5025,5019.211337576877,5268.7987768429875
2025-02-01,11:00-11:10,37.62769362901179,37.62769362901179,426.11116029567813,0.0,0.0,2.8421709430404007e-13,0.4662,5268.7987768429875,5652.298821109098
2025-02-01,11:10-11:20,0.0,0.0,395.2400666666664,0.0,0.0,2.8421709430404007e-13,0.5007,5652.298821109098,6008.014881109098
2025-02-01,11:20-11:30,0.0,0.0,363.8944764546967,0.0,0.0,80.63302354530327,0.4827,6008.014881109098,6335.519909918325
2025-02-01,11:30-11:40,0.0,0.0,444.10710000000006,0.0,5.684341886080802e-14,0.0,0.4785,6335.519909918325,6735.216299918325
2025-02-01,11:40-11:50,0.0,0.0,0.0,0.0,0.0,448.2673333333333,0.4662,6735.216299918325,6735.216299918325
2025-02-01,11:50-12:00,383.35079627418446,383.35079627418446,19.812597619047665,0.0,0.0,824.1611153218034,0.4432,6735.216299918325,6753.047637775468
2025-02-01,12:00-12:10,480.57360239358513,480.57360239358513,833.3333333333333,0.0,0.0,75.88208572691855,0.4411,6753.047637775468,7503.047637775468
2025-02-01,12:10-12:20,429.8300953220286,429.8300953220286,833.3333333333333,0.0,0.0,22.884028655362044,0.4551,7503.047637775468,8253.047637775468
2025-02-01,12:20-12:30,423.05273809523794,423.05273809523794,833.3333333333333,0.0,0.0,48.11023809523806,0.4463,8253.047637775468,9003.047637775468
2025-02-01,12:30-12:40,428.7622976132319,428.7622976132319,474.2224477097968,0.0,0.0,405.52344990343505,0.4113,9003.047637775468,9429.847840714285
2025-02-01,12:40-12:50,0.0,0.0,0.0,0.0,0.0,425.6543833333333,0.5682,9429.847840714285,9429.847840714285
2025-02-01,12:50-13:00,0.0,0.0,205.35881190476275,0.0,0.0,208.1845214285706,0.8279,9429.847840714285,9614.670771428571
2025-02-01,13:00-13:10,0.0,0.0,228.98750476190494,0.0,0.0,192.6611785714284,0.8636,9614.670771428571,9820.759525714286
2025-02-01,13:10-13:20,0.0,0.0,0.0,0.0,0.0,422.72443333333325,0.8416,9820.759525714286,9820.759525714286
2025-02-01,13:20-13:30,0.0,0.0,223.78690476190565,0.0,0.0,186.48101190476103,0.8618,9820.759525714286,10022.16774
2025-02-01,13:30-13:40,0.0,0.0,323.67616666666635,0.0,0.0,68.7995500000003,0.8623,10022.16774,10313.47629
2025-02-01,13:40-13:50,0.0,0.0,0.0,0.0,0.0,323.70713333333333,0.9026,10313.47629,10313.47629
2025-02-01,13:50-14:00,0.0,0.0,147.490535714286,0.0,0.0,86.051964285714,0.9754,10313.47629,10446.217772142858
2025-02-01,14:00-14:10,0.0,0.0,115.46110714285734,0.0,0.0,87.438926190476,1.0002,10446.217772142858,10550.13276857143
2025-02-01,14:10-14:20,0.0,0.0,123.73269285714235,0.0,0.0,42.53612380952433,0.9978,10550.13276857143,10661.492192142858
2025-02-01,14:20-14:30,0.0,0.0,109.41148809523737,0.0,0.0,7.176845238095922,1.0271,10661.492192142858,10759.962531428571
2025-02-01,14:30-14:40,0.0,0.0,44.48607619047632,0.0,0.0,67.95824047619041,1.0906,10759.962531428571,10800.0
2025-02-01,14:40-14:50,0.0,0.0,0.0,0.0,0.0,93.76723333333332,0.9376,10800.0,10800.0
2025-02-01,14:50-15:00,0.0,0.0,0.0,0.0,0.0,35.801666666666655,0.6694,10800.0,10800.0
2025-02-01,15:00-15:10,46.92766472339349,46.92766472339349,0.0,0.0,0.0,18.498514723393555,0.66,10800.0,10800.0
2025-02-01,15:10-15:20,103.47711586125445,103.47711586125445,0.0,0.0,0.0,5.543049194587752,0.7217,10800.0,10800.0
